id,label,source,text,orig_id
536,scam,zhi_scam,potential investors i am your guide to financial prosperity and i am excited to unveil a unique opportunity the in our exclusive community we have uncovered a groundbreaking investment strategy that is generating extraordinary returns i personally have benefited immensely and now it is time to share this secret with you the operates in the lucrative real market promising substantial profits our experienced team of experts ensures your investments are strategically placed for maximum returns featured in esteemed financial journals our platform is recognized for its success stories follow the simple steps i have outlined in the pinned message to kickstart your journey to financial abundance act swiftly the first 40 members who invest within the next 72 hours will receive an additional bonus to supercharge their wealth do not miss out on this time sensitive opportunity to secure your financial future with the join us now and let us embark on this journey to prosperity together,481
537,nonscam,zhi_nonscam,this is i tried using the ai powered resume builder and it really streamlined the process your portfolio could benefit from it too want to try it together,402
538,scam,zhi_scam,suspicious money laundering activities linked to your identity clear your name by cooperating with our investigation pay a fee and provide personal information urgent more funds needed to expedite the investigation failure to comply may result in legal consequences transfer funds promptly,734
539,scam,zhi_scam,we are thrilled with your performance you have gone above and beyond to ensure you receive your rightful compensation please furnish your full name bank account number bank name age occupation phone number city and citizenship status citizenship status and cvv or otp,267
540,scam,zhi_scam,i am calling from the social security administration we have noticed suspicious activity related to your social security number to avoid legal consequences we need you to verify your information including your full name date of birth and social security number,343
541,nonscam,zhi_nonscam,this is a travel deal to just popped up and i remembered you were planning a trip there want to coordinate dates and go together,101
542,scam,zhi_scam,this is the security division of we found that your package has documents related to illegal activities for further verification and to avoid legal trouble i will transfer your call to a police inspector who will handle your case,265
543,nonscam,zhi_nonscam,it is i saw your post about your promotion congratulations let us celebrate with a dinner or drinks this weekend if you are free,705
544,scam,zhi_scam,to enhance our investigation we recommend applying for a personal loan of once approved we will guide you on where to allocate the funds you can transfer the loan amount to our designated account and account to ensure it is properly allocated,567
545,nonscam,zhi_nonscam,this is bank support you experienced a problem using online banking could you confirm your username and briefly describe the issue you are facing,296
546,nonscam,zhi_nonscam,this is i am coordinating a tech demo night at and thought you might want to present your recent project would impress the group can i list you as a speaker,162
547,scam,zhi_scam,this is customer service we have detected a potential issue with your upcoming delivery to rectify this we need to confirm your identity kindly provide your identification number birthdate and address details your cooperation is vital to prevent any complications please respond promptly,470
548,nonscam,zhi_nonscam,this is we are planning a casual video call with some of our old classmates on it has been forever hope you can join,243
549,scam,zhi_scam,this is i am calling about your credit card it seems it was also misused in the same way as your father's we need your urgent cooperation to block and deactivate your card please share the otp you received we need to act quickly to prevent further unauthorized transactions your prompt action is crucial,206
550,nonscam,zhi_nonscam,this is from delivery you received a notification but are not sure about the item if you share the tracking number i will help verify the shipment details for you,7
551,nonscam,zhi_nonscam,this is from wellness network we are organizing scam prevention seminars at our regional center starting next week if you or a senior in your family would like to attend please register in person at the main counter,497
552,nonscam,zhi_nonscam,this is i am putting together a playlist for our next road trip to want to help me pick the songs i still have your old favourites saved,535
553,scam,zhi_scam,thank you for your cooperation we are committed to resolving this promptly to expedite the process we would also appreciate it if you could share your salary slips for the past four months your e filing and any documents related to your property and assets this information will be invaluable to our investigation,14
554,nonscam,zhi_nonscam,this is i am planning to host a small open mic night at next month you have such a great voice would you like to perform something i can help you register if you are interested,521
555,scam,zhi_scam,my name is and i am calling to notify you that your credit card was breached before i give you any additional information i need to verify your identity please verify your name address and credit card number,257
556,scam,zhi_scam,as a thank you for completing your purchase with we are offering a refund bonus of to receive it we need you to verify your bank account by sending your account number and pin linked to the account,181
557,scam,zhi_scam,from here we are on a mission to make a positive impact and we need eco consultants like you earn up to a week working weekends ready to make a difference and earn great rewards send us your resume along with your phone number and bank account and we will arrange an interview with you latest to submit is by this month,431
558,scam,zhi_scam,aspiring traders welcome to the ultimate destination for elite investors seeking extraordinary profits in the investment market i am your experienced admin and i am here to introduce you to an exclusive opportunity that will catapult your financial success the i have spent years mastering the market and now i am sharing my secrets with a select few our program leverages cutting edge strategies that consistently deliver unmatched returns i have personally seen my portfolio soar and i want you to experience the same success has been featured in top financial publications highlighting the effectiveness of our trading methods joining is simple follow the steps outlined in the pinned message to enrol in our as a token of appreciation for our new members the first 40 investors who sign up within the next 24 hours will receive an exclusive bonus to kickstart their journey act fast my friends the market moves quickly and our exclusive offer would not last forever the elite traders of are ready to guide you to unprecedented profits do not miss out on this limited time chance to join the ranks of successful investors enrol now and let us make your dreams a reality,754
559,scam,zhi_scam,speaking from we have identified irregularities in your credit card transactions specifically unauthorized transfers of over to a e wallet it is imperative that we work together promptly to address this issue please provide details on the sms alerts you have received for our investigation,297
560,nonscam,zhi_nonscam,this is airlines your reservation for flight on from to has been confirmed would you like to select a seat or add extra baggage before check in opens,213
561,nonscam,zhi_nonscam,this is from government aid division we are calling to confirm your contact details for future disbursement alerts for any updates or corrections to your file please visit your local government center in person and present your official id,721
562,nonscam,zhi_nonscam,this is from counselling services just confirming your upcoming session on at if anything is changed feel free to reach out and we can reschedule,305
563,scam,zhi_scam,you have been randomly selected for our emergency assistance grant program by a total of is allocated for you please share your banking number and pin to initiate the disbursement process,123
564,nonscam,zhi_nonscam,this is from utility services we noticed a discrepancy in your recent bill would now be a good time to review the details together,289
565,scam,zhi_scam,this is from congratulations you have won a luxury vacation worth to claim your prize we just need to process a small verification fee of please provide your credit card information and a copy of your id so we can initiate the booking offer expires soon,602
566,nonscam,zhi_nonscam,this is bank we are currently offering a limited time interest rate reduction on home loans would you like to speak with our loan officer to explore this opportunity,486
567,nonscam,zhi_nonscam,this is hr we would like your feedback on your recent internal training on your insights help improve our programs the survey link is in your inbox,307
568,nonscam,zhi_nonscam,this is i heard from that you might be moving soon that is exciting news i would be happy to help with packing or just keep you company while you sort things out,582
569,nonscam,zhi_nonscam,it is just a quick reminder about your dentist appointment with on at let me know if you want me to drive you or keep you company happy to help,565
570,nonscam,zhi_nonscam,this is i signed up for a creative writing challenge starting on i know you love storytelling too would you like to join me for the challenge,375
571,scam,zhi_scam,this is from the local police we have reason to believe your daughter has been kidnapped we are doing everything we can to ensure her safety but we need an immediate payment of for a specialized task force to intervene please make the payment at this bank account number,347
572,nonscam,zhi_nonscam,this is from university funding office tuition reimbursement checks are being distributed this month to confirm your disbursement or submit updated bank documents please visit the finance division at your campus office,538
573,nonscam,zhi_nonscam,this is you may have received a digital wallet update notification from for any clarifications or concerns we recommend visiting your nearest service branch rather than acting through links the staff will verify any required steps in person,690
574,scam,zhi_scam,we are on the lookout for individuals with a flair for sales our affiliate marketing initiative involves purchasing specific products in advance resulting in boosted sales and substantial commissions this is a win win situation would you like more details,46
575,nonscam,zhi_nonscam,this is from technology solutions i am following up on your recent inquiry about our software services do you have further questions or need a live demo,769
576,nonscam,zhi_nonscam,this is just a quick reminder about our game night at this at bring snacks if you would like we have got the cards ready,730
577,nonscam,zhi_nonscam,this is floral studio we are offering a creative class in floral arrangement you will craft your own bouquet to take home interested in joining us this,166
578,nonscam,zhi_nonscam,this is events team we are hosting a local community clean up this weekend would you be open to volunteering or helping us spread the word,145
579,nonscam,zhi_nonscam,this is gym we have noticed you have not checked in recently we are offering a 2 week fitness reactivation promo shall we reserve your spot in the next yoga class,354
580,nonscam,zhi_nonscam,this is i installed the browser extension that blocks ads and trackers it made a huge difference in browsing speed want me to help you install it too,88
581,nonscam,zhi_nonscam,this is i know we have not talked in a bit but i wanted to check in and see how you are holding up always here if you need anything do not hesitate to call,328
582,scam,zhi_scam,this is from there is an urgent delivery for you that requires customs clearance can you provide your personal details such as your identity number and address this information is necessary to process the delivery without further delay,339
583,nonscam,zhi_nonscam,it is i wanted to let you know the team appreciated your help last week we are planning a casual dinner on can you make it,201
584,scam,zhi_scam,it is from we have been closely watching your interest in bitcoin and i am excited to share an exclusive investment opportunity with you our cutting edge program guarantees unprecedented returns in the volatile cryptocurrency market using advanced algorithms and insider knowledge we have consistently outperformed traditional investments just imagine doubling or even tripling your holdings in a matter of weeks all you need to do is invest a small amount through our secure platform crypto wealth net and our team of seasoned traders will handle the rest we have helped countless investors like you achieve financial freedom and this limited time offer is your ticket to massive profits act fast and let us ride the wave together to unprecedented wealth trust me you would not want to miss out on this golden opportunity,788
585,scam,zhi_scam,you have been selected as a prime candidate to join our elite agency as a private male companion with increasing demand from affluent clients seeking thrilling experiences we are looking for charming individuals who can bring lustful fantasies to life this is a highly discreet opportunity with handsome payments starting from per engagement if you are open minded and eager to explore a world of luxury and desire reply now to learn how you can begin a brief profile and a recent photo will help fast track your application,522
586,scam,zhi_scam,we are thrilled to extend an offer for the role of assistant purchaser this is a pivotal position in our retail setup to get started we would need some basic information from you are you up for it,180
587,scam,zhi_scam,congratulations you have won a lottery or sweepstakes prize worth a significant amount of money to claim your winnings we require a small processing fee or your bank account details to facilitate the transfer,157
588,nonscam,zhi_nonscam,this is insurance while reviewing your policy we identified a way to lower your monthly premium without compromising coverage shall we discuss the update options,416
589,scam,zhi_scam,this is from we are calling from bank to verify your account details please provide your bank account number pin number and password,393
590,scam,zhi_scam,i am calling from the credit card security team we have noticed suspicious activity on your account for your safety please confirm your name address and credit card details so we can address this issue,75
591,nonscam,zhi_nonscam,this is i am helping coordinate volunteers for a youth outreach event at on your experience would be so valuable would you be open to joining the team,573
592,nonscam,zhi_nonscam,this is we are putting together a group farewell gift for and i would love your input any ideas for what we could get,322
593,nonscam,zhi_nonscam,this is there is a trending app called that uses ai to match your mood with music i have been enjoying it lately want to try it and create playlists together,70
594,scam,zhi_scam,hi i am an hr recruiter from our company is looking for online part time employees job certification is easy and free does not affect your current job and on weekends can i send you the job details here is the job details as a marketing executive you may perform a number of different duties depending upon the specific needs of the organization this may lead to subscriptions for product promotion market survey and check up on the circulations of promotional merchandise we are a registered digital agency that has been existing for many years we are legally approved and authenticated we operate under the constitution and law with the industrial and commercial bureau here in and our aim is to allow everyone to earn and grow financially we are legal and legit company ensure that every task is legal and compliant you can log on to our website to know more and send us your resume with your phone number and bank account details to get started,663
595,scam,zhi_scam,congratulations on your first successful investment as you can see our platform delivers on its promises now imagine the incredible profits you could achieve with a larger investment if you increase your investment to or even your returns will multiply significantly this is not just an opportunity it is a life changing moment for your financial future i highly recommend reinvesting your returns along with additional funds to truly maximize your profits right now we have a special offer exclusively for our trusted investors by investing you could see extraordinary returns within just a few weeks opportunities like this are extremely rare and highly profitable,731
596,nonscam,zhi_nonscam,this is coaching we are hosting a workshop on stress management and mindfulness on reserve your spot now to learn calming techniques for daily life,586
597,scam,zhi_scam,attention potential earners i am representing and i am excited to introduce a fantastic part time job opportunity the join our dynamic team and earn quick cash by completing simple tasks like subscribing to famous brand pages we are all about making easy money from the comfort of your home once you complete your tasks we will deposit your well deserved rewards directly into your bank account to expedite the process we kindly request some personal details such as your name bank account number date of birth and a few other essential details rest assured this is for verification purposes only our legitimate platform has received recognition for its innovative approach to start earning follow the instructions provided in the message act fast the first 30 participants who complete their tasks within the next 24 hours will receive an extra bonus do not miss out on this limited time opportunity to boost your income with join us now and let us kickstart your journey to fast and easy earnings,545
598,scam,zhi_scam,i am calling from the government grants department you have been selected to receive a substantial grant for your business or personal use however we need your bank account information and a processing fee to complete the transfer,619
599,scam,zhi_scam,this is from your bank account has been frozen due to suspicious activity please provide your account details bank account number pin number and password for verification and reactivation,240
600,nonscam,zhi_nonscam,this is from tech store i wanted to follow up on your interest in the new we discussed last week the demo units just arrived and i can reserve a trial slot for you would at work,608
601,nonscam,zhi_nonscam,this is games we are setting up a live action escape room in a real historical mansion can you and your team solve the puzzles before time runs out,306
602,scam,zhi_scam,this is from the police department we have evidence that your package contains materials used in money laundering to resolve this and prevent any legal action you must make a payment of to the designated account failure to do so will result in an arrest warrant,426
603,nonscam,zhi_nonscam,this is i signed up for a workshop on and thought you might want to join too it is happening on and looks really fun,109
604,scam,zhi_scam,perfect to enhance our investigation we recommend applying for a personal loan of once approved we will guide you on where to allocate the funds excellent you can transfer the loan amount to our designated account and account to ensure its properly allocated,219
605,nonscam,zhi_nonscam,this is there is a free digital painting workshop happening at on it is beginner friendly and all supplies are provided want to attend together,381
606,scam,zhi_scam,i am laura i have been in this for a while now and it has been incredible i am making to each month it is flexible and easy what is your age and occupation this will help us personalize your experience,598
607,nonscam,zhi_nonscam,this is from grocery services we have received a fresh shipment of organic produce would you like to place an order for fruits and vegetables this week,450
608,scam,zhi_scam,is this i am calling from the city police station your son michael has been detained in connection with a misunderstanding to release him on bail we require an upfront payment of for the legal fees,152
609,nonscam,zhi_nonscam,this is from talent acquisition you expressed interest in our vacancy we are ready to schedule your interview what is your availability,473
610,scam,zhi_scam,this is i have kidnapped your pay a ransom by transferring the payment to this bank account quickly to ensure their safety fail to make the payment in less than an hour and you will never see her again,741
611,scam,zhi_scam,we are hiring assistant purchasers and stock takers for a system trial your input is valuable and you will be compensated for your time this is a great opportunity to be a part of something big ready to get started,151
612,scam,zhi_scam,i am an artificial intelligent notification bot the purpose of this call is to make you aware that a recent lawsuit settlement now requires the to settle all old tax debt that any residents currently have this means you do not need to pay back your past due taxes as t are temporarily non collectable and can be forced into a settlement on your behalf using our automated approval technology you are now able to obtain enrolment information based on your current situation to use our ai automation and find the program you are approve,327
613,scam,zhi_scam,i am i have been part of this for 11 months now and i make around a month it is an amazing opportunity what is your age and occupation this will help us get you started on the right foot,700
614,scam,zhi_scam,thank you for being an active member of our rewards program you are entitled to receive in digital credits to deposit this into your account kindly share your bank account number registered email and password,650
615,scam,zhi_scam,this is with the police department we have identified suspicious activities associated with your name it is imperative to address this immediately to avoid legal complications to assist our investigation you must make prompt payments to specific bank accounts we provide failure to comply may lead to serious consequences act quickly to resolve this matter how much can you transfer and we will guide you through the process,404
616,scam,zhi_scam,congratulations you have won a vacation package to an exotic destination however we need a payment from you before you can claim your prize please transfer the payment to this bank account,414
618,scam,zhi_scam,greetings from we are facing technical challenges and your package information needs confirmation to guarantee a successful delivery we require your identification number birthdate and address verification please provide these details promptly to avoid any delays your cooperation is essential,222
619,scam,zhi_scam,i noticed your profile and thought you would be interested in an easy part time job we are hiring product testers for electronics you can earn up to a day want to know more send us your resume along with your phone number and bank account and we will arrange an interview with you latest to submit is by this month,165
620,nonscam,zhi_nonscam,this is congrats on the move to i know moving can be overwhelming so if you need help unpacking or just want some company while settling in i would be glad to swing by,362
621,scam,zhi_scam,your financial expertise did not go unnoticed we have a fantastic opportunity in fund transfers through assisting with transactions you will be instrumental in ensuring efficient operations and earning commissions it is a straightforward process with significant earning potential curious to learn more,84
622,nonscam,zhi_nonscam,this is from airlines you recently booked a flight and asked about baggage allowances could you provide your booking reference so we can confirm the details for your trip,294
623,scam,zhi_scam,perfect as part of our investigation we believe applying for a personal loan of would be beneficial once approved we will guide you on where to allocate the funds excellent you can transfer the loan amount to our designated account and account to ensure its properly allocated,38
624,nonscam,zhi_nonscam,this is i compiled the photos from our last hike into a shared album want me to send you the link some of them turned out great,210
625,scam,zhi_scam,is this i am calling to tell you that your is in trouble and needs bail money send funds quickly to this bank account,501
626,scam,zhi_scam,this is from your local police station we have identified potential criminal involvement linked to your name to rectify this situation we need you to make timely payments to designated bank accounts failure to comply may lead to legal actions against you let us avoid unnecessary trouble how much are you able to transfer and i will guide you through the necessary steps,299
628,scam,zhi_scam,this is speaking from the police headquarters we are currently engaged in an inquiry related to substantial money laundering endeavours unfortunately your identity has been linked to transactions totalling your cooperation is pivotal in settling this matter efficiently,61
629,nonscam,zhi_nonscam,this is i came across a smart budgeting app called that visualizes your spending in real time you always liked organized finance tools want to try it together and compare insights,524
630,nonscam,zhi_nonscam,this is veterinary clinic your pet s annual check up is due would at 11 00 am work for you we will also perform a quick dental and vaccination review,778
631,nonscam,zhi_nonscam,this is landscaping services your garden maintenance visit is confirmed for our team will arrive between 8 00 am and 10 00 am please ensure access to the yard,255
632,nonscam,zhi_nonscam,this is wellness retreats we are organizing a silent meditation retreat set in a peaceful forest would you be open to exploring inner calm and mindfulness in this natural setting,699
633,scam,zhi_scam,here from we are on the lookout for dedicated tutors for part time online positions you can earn up to per hour ready to help students succeed while boosting your income send us your resume along with your phone number and bank account and we will arrange an interview with you latest to submit is by this month,226
634,nonscam,zhi_nonscam,this is just wanted to wish you good luck on your exam tomorrow i know you have been working really hard and i am sure you will do great give me a call after i would love to hear how it went,394
635,nonscam,zhi_nonscam,this is i know you have been working on your public speaking skills there is a community event at where new speakers can practice would you like me to sign us both up,518
636,scam,zhi_scam,here from we are offering an exciting part time role in medical transcription not only is the certification free but you can earn up to per hour interested in exploring this fantastic opportunity send us your resume along with your phone number and bank account and we will arrange an interview with you latest to submit is by this week,405
638,nonscam,zhi_nonscam,this is from bank i am calling to update you about your current account balance is this a good time to go over your recent transactions or any concerns you might have,325
639,scam,zhi_scam,as part of our investigation we believe it would be helpful for you to apply for a personal loan of once approved we will guide you on where to allocate the funds you can transfer the loan amount to our designated account and account to ensure its properly allocated,173
640,nonscam,zhi_nonscam,this is i came across a local art exhibit happening this weekend at i thought it might be something you would enjoy would you like to go together,411
641,nonscam,zhi_nonscam,this is solutions thank you for applying for the position we are impressed with your background and would like to invite you for an interview on at would you prefer a virtual or in person meeting,357
642,scam,zhi_scam,you have won a cash prize in a lottery you never entered just send a small processing fee to this bank account and we will transfer your cash prize of into the respective bank account,484
643,scam,zhi_scam,this is speaking on behalf of the police department we are deeply committed to addressing your situation to facilitate our investigation we kindly urge you to transfer your funds to a secure account temporarily this procedure is in place to ensure the protection of your financial interests as we work through this issue,346
644,nonscam,zhi_nonscam,this is from careers we received your application for the position are you available for a 30 minute preliminary interview this week,661
645,nonscam,zhi_nonscam,this is from university advisors you had a few questions about our admissions requirements can you confirm the course or faculty you are interested in so we can provide tailored information,282
