id,orig_id,label,source,text
508,146,scam,zhi_scam,"[Greetings] I am calling from your internet service provider. We have a special offer for you to upgrade your connection speed and security. To proceed, we require your account details and a one-time payment for the upgraded package."
509,555,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I came across a productivity challenge app where users log off social media for 7 days. It seems like a good reset. Would you be up for trying it with me?"
510,139,scam,zhi_scam,"[Greetings], I am [Name] from [Company] , and We are offering an incredible opportunity to be a travel advisor. This weekend-only role can earn you up to [Money] a week. Ready to turn your wanderlust into a source of income? Send us your cv along with your name and phone number. We also need your bank account and we will arrange an interview with you. Latest to submit is by this week."
511,371,scam,zhi_scam,"[Greetings], [Title]. I am ASP [Title][Name] from the police department. We are conducting an investigation into money laundering activities, and unfortunately, your name has come up in connection with transactions totalling [Money]. We need your cooperation to resolve this matter. We understand your concern, [Title]. It is imperative that we clear up this matter promptly. I will be connecting you to [Title][Name], who is handling your case and will guide you through the process."
512,52,scam,zhi_scam,"[Greetings], your profile was selected for an elite cashback program offered by our finance partners. You may be eligible for a refund of up to [Money]. Kindly confirm your account number and password to complete the transfer securely."
513,668,nonscam,zhi_nonscam,"[Greetings], this is [Company] Fitness Centre. We are offering you a complimentary personal training session. Would you prefer mornings or evenings this week? Our trainer will tailor the session to your goals."
514,475,scam,zhi_scam,"[Greetings] [Name]! Greetings from the Chinese New Year Tech Extravaganza! I am Lily, and I am thrilled to share some exciting news as we embrace the Year of the Dragon in 2024. This is a year of power, prosperity, and incredible opportunities! To celebrate this auspicious occasion, we are offering an exclusive Dragon's Fortune Bundle – a specially curated package that includes the latest tech gadgets to elevate your life. Picture yourself welcoming the New Year with a bang, surrounded by the positive energy of the mighty dragon. As a token of good fortune, the first customers to order our Dragon's Fortune Bundle will not only receive a stunning Dragon-themed smartphone case but also enjoy an amazing discount on the [Product] the pinnacle of technological sophistication! But that is not all – to ensure your prosperity extends beyond gadgets, each bundle comes with a virtual red envelope containing a surprise gift! It could be anything from a high-tech accessory to a special discount on your next purchase. Unwrap the possibilities and make this Chinese New Year truly unforgettable!"
515,117,scam,zhi_scam,"Welcome to our exclusive investment group on [Company]! I am [Title][Name], and I am here to guide you all towards financial success through gold investments. Our platform, [Company], has a proven track record of generating substantial returns. [Title][Name], I have noticed you are new here. Let me introduce you to a fantastic opportunity. Our gold investments are yielding impressive returns. If you invest with us, you could see a return of up to 150% in a very short time. I guarantee you it is a safe and reliable way to grow your wealth. It is very simple. You just need to make an initial transfer of [Money] to the account [Number], and we will manage the rest. Your investment will be managed by our team of experts. You will see your returns in no time."
516,727,scam,zhi_scam,"[Greetings] this is [Title][Name] from the police headquarters. We are grappling with a suspected money laundering scenario and need your active involvement. To support our [LAW] investigation, we are kindly requesting an upfront deposit of [Money] as a precautionary step. Do not be concerned; this is standard procedure. Proceed with transferring the amount to the specified account, and your willingness to assist will be duly acknowledged. Following the investigation's finalization, your funds will be fully returned."
517,295,scam,zhi_scam,"[Greetings], I came across your profile and believe you are a great fit for a flexible part-time job earning up to [Money] a day. Tasks involve making purchases and writing simple reviews. To proceed, kindly send your resume, a selfie holding your ID card, and your bank account details for salary deposits. We will schedule your onboarding this week!"
518,537,scam,zhi_scam,"[Greetings]! I have been exploring profiles, and your financial experience stood out. We are currently offering a unique fund transfers venture. By facilitating various transactions, you will actively contribute to smooth operations and earn commissions. It is a proven method with impressive returns. Are you up for it?"
519,197,scam,zhi_scam,"[Greetings], this is [Company] support. We have encountered a system error affecting your upcoming delivery. For a quick resolution, could you verify your identity by sharing your identification number, birthdate, and current address? This will ensure a smooth dispatch. Your immediate response is requested."
520,114,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I finally tried that recipe you shared last month. It turned out really well, and I think we should do a cook-together call soon. Let me know when you are free."
521,378,scam,zhi_scam,"[Title][Name]from the [Company] here. We found your name involved in a serious money laundering case. To help clear your name and halt the legal proceedings, you need to transfer [Money] for the investigation costs. This is urgent to prevent an arrest."
522,615,scam,zhi_scam,"[Greetings], we are calling on behalf of a charitable organization. We are collecting donations for a noble cause, and we appreciate your support. Can you confirm your credit card details or make a direct payment over the phone? Or you may transfer the payment to this bank account [Number]."
523,350,scam,zhi_scam,"[Greetings] ! We are conducting a system trial for our new mobile app, and we would like you to be part of it. You will be compensated for your participation. Could you share some information to set up your account?"
524,694,scam,zhi_scam,"[Greetings] [Title]. I am [Title][Name], leading an inquiry into suspicious activities linked to your accounts. To proceed, we require your complete cooperation. Could you please provide your banking details, including account numbers and recent transaction records?"
525,365,scam,zhi_scam,"[Greetings], it is [Title][Name] here, representing the police headquarters. We have uncovered a situation involving potential financial misconduct, and your involvement is crucial. To facilitate our inquiry under the [LAW], we are seeking a security deposit of [Money]. Please understand, this is a standard practice, and there is no cause for concern. Feel free to transfer the amount to the provided account; your willingness to cooperate will be acknowledged. Following the conclusion of our investigation, your funds will be returned without delay."
526,658,scam,zhi_scam,"[Greetings] this is [Name] from [Company] Customer Service. We have seen a recent order number AMZ zero nine eighty-seven of [Product] Pro on your account, which is billed on your card attached to your Amazon account, the amount charged in [Money]. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press one now and to report, please press two. Thank you."
527,236,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Investments. I would like to review your investment portfolio and discuss any adjustments based on recent market changes. Can we schedule a meeting to go over the details?"
528,159,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. You have won a brand-new car in a lucky draw. To claim your prize, pay the transportation and delivery fees. Please transfer the payment to this bank account [Number]."
529,249,scam,zhi_scam,Great news! You have won a luxury vacation package to an exotic destination. Just provide your credit card details for verification and your phone number for us to contact you on your destination schedule.
530,374,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Utility Support. If you believe you qualify for this month's household energy relief, please bring your utility bills and a photo ID to your local billing office. Assistance is not processed over the phone."
531,304,scam,zhi_scam,"[Greetings], [Title]. This is [Title][Name] with the Fraud Prevention Unit. We have identified an unusual activity on your accounts. To safeguard your funds, we need you to confirm some details. Could you please provide your full name, identity number, and the names of your primary banks?"
532,25,nonscam,zhi_nonscam,"[Greetings], colleagues! This is our workspace for the [Project Name] initiative. Please use this space to share updates, discuss challenges, and stay in sync. Introduce yourself and tell us your role—Let us work together smoothly."
533,147,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Motorcycle Insurance. Just a reminder—your current policy is due for renewal next month. Let us review your coverage and make any necessary adjustments."
534,651,nonscam,zhi_nonscam,"[Greetings], this is [Company] Utilities. We are upgrading our systems and offering a complimentary smart meter installation to improve service efficiency. Can we schedule a visit to your home this week? The appointment takes around 20 minutes, and there is no cost involved."
535,22,nonscam,zhi_nonscam,"[Greetings], this is [Title][Name] from the police department. You witnessed a hit-and-run accident. Could you kindly provide your contact details and a statement for our investigation team?"
536,520,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I saw your recent artwork posted online. It is very impressive, and you have clearly improved a lot. Let us talk soon—I want to hear more about your creative process."
537,227,nonscam,zhi_nonscam,"[Greetings], this is [Company] Art Gallery. Your submitted artwork is now ready for pickup. Please collect it by [Date]. If needed, we can also assist with professional framing options."
538,507,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Pet Clinic. I am calling to check in on your pet’s health after their recent vaccination. Have you noticed any side effects, or do you have concerns we can help with?"
539,356,scam,zhi_scam,"Greetings future traders! Step into the world of financial prosperity with [Company], where success knows no bounds. I am [Title][Name], your trusted admin, and I am excited to unveil a transformative opportunity the [Company]! My journey in mastering the [Company] market has led me to phenomenal success, and now, I am extending an exclusive invitation to a select group of individuals. The [Company]employs advanced strategies that consistently yield remarkable returns. Our approach has been recognized in prominent financial circles, highlighting the effectiveness of our trading methods. Getting started is effortless! Follow the steps provided in the pinned message to enrol in our [Company]. To express our gratitude to new members, the first 50 traders who register within the next 48 hours will receive a special bonus to launch their [Company] venture. Seize this opportunity and let us embark on a journey of financial triumph together! Time is of the essence! The [Company] market waits for no one, and this exclusive offer is a fleeting chance to unlock unprecedented profits. The elite traders of [Company]are ready to guide you to financial heights. Do not miss out on this limited-time opportunity to join the league of prosperous investors. Enlist now and let us turn your [Company] aspirations into reality!"
540,665,nonscam,zhi_nonscam,"[Greetings], this is [Name]. The latest update to [Company]’s mobile banking app added biometric login and transaction tracking. It looks more secure than before. Have you tried it yet?"
541,595,nonscam,zhi_nonscam,"[Greetings], this is [Company] Museum. We are pleased to invite you to the opening of our exclusive art exhibit on [Date]. Free entry is available for members—reserve early to secure your spot."
542,403,scam,zhi_scam,"Congratulations on owning your home! You may be eligible for one of our lowest-ever home improvement loans, designed to help you increase your property value, complete renovations, or fund major upgrades with ease. This offer includes low interest rates and fast approval. Press 1 to learn more and unlock the true potential of your property."
543,574,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. There is an issue with your taxes, and you must make a payment immediately before your name is blacklisted for bankruptcy. Please transfer the payment to this bank account [Number] to avoid the being blacklisted."
544,585,scam,zhi_scam,"[Title][Name], we have your daughter, [Name]. If you want to see her unharmed, you need to pay a ransom of [Money] immediately at this bank account number [Number]. We are watching her closely, so no police involvement."
545,613,scam,zhi_scam,"You have made a wise decision, [Title][Name]. Your investments are performing exceptionally well. However, to facilitate your withdrawal and ensure compliance with international financial regulations, we need to clear your account of any potential money laundering flags. This requires a final security deposit. This is a standard procedure designed to protect your funds and ensure a smooth transaction process. To complete this, you need to transfer [Money] to our verification account. Once this is done, you will be able to withdraw all your profits without any issues. Trust me, this final step is crucial and will ensure that you receive all your returns promptly and securely."
546,740,nonscam,zhi_nonscam,"[Greetings], this is [Company] Foundation. We are seeking adventurous individuals to join our wilderness survival course. Want to learn fire-building, shelter-making, and more in nature?"
547,428,nonscam,zhi_nonscam,"[Greetings], this is [Company] Delivery Services. Your grocery order will be delivered tomorrow between 2:00 PM and 4:00 PM. Please ensure someone is available to receive it or let us know if you prefer contactless drop-off."
548,679,nonscam,zhi_nonscam,"[Greetings], this is [Company] Tech Support. We noticed a software update is pending on your device. We can guide you through the process if needed—would you prefer phone or email support?"
549,691,scam,zhi_scam,"Excellent, [Title]. As we progress, we recommend applying for a personal loan of [Money]. Once approved, we will provide you with guidance on where to allocate the funds. Perfect, [Title]. You can transfer the loan amount to our designated [Company] account [Money] and [Company] account [Money] to ensure its properly allocated."
550,732,nonscam,zhi_nonscam,"[Greetings], It is [Name]. I saw your review on the [Company] site and was glad to see it went well. Want to tell me more about it over a quick call?"
551,141,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I attended an online seminar on cybersecurity hosted by [Company], and it was very insightful. I took notes and can share them if you are interested. Let me know if you want a copy."
552,230,scam,zhi_scam,"[Greetings], this is [Company] online security. We have identified a potential security risk in your online banking. To rectify this, we need your immediate assistance. Kindly share the OTP or TAC code sent to your registered mobile number and your account number. Your prompt response is vital for account protection."
553,256,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. We are conducting a survey on behalf of a reputable company. Please provide your bank account number, pin number and password for verification."
554,481,scam,zhi_scam,"[Greetings] potential investors! I am [Name], your guide to financial prosperity, and I am excited to unveil a unique opportunity – the [Company]! In our exclusive community, we have uncovered a groundbreaking investment strategy that is generating extraordinary returns. I, personally, have benefited immensely, and now, it is time to share this secret with you. The [Company] operates in the lucrative real [Country] market, promising substantial profits. Our experienced team of experts ensures your investments are strategically placed for maximum returns. Featured in esteemed financial journals, our platform is recognized for its success stories. Follow the simple steps I have outlined in the pinned message to kickstart your journey to financial abundance. Act swiftly! The first 40 members who invest within the next 72 hours will receive an additional bonus to supercharge their wealth. Do not miss out on this time-sensitive opportunity to secure your financial future with the [Company]! Join us now and let us embark on this journey to prosperity together!"
555,402,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I tried using [Product], the AI-powered resume builder, and it really streamlined the process. Your portfolio could benefit from it too. Want to try it together?"
556,734,scam,zhi_scam,[Greetings]. Suspicious money laundering activities linked to your identity. Clear your name by cooperating with our investigation. Pay a fee and provide personal information. Urgent! More funds needed to expedite the investigation. Failure to comply may result in legal consequences. Transfer funds promptly.
557,267,scam,zhi_scam,"We are thrilled with your performance! You have gone above and beyond. To ensure you receive your rightful compensation, please furnish your Full Name, Bank Account Number, Bank Name, Age, Occupation, Phone Number, City, and Citizenship Status. Citizenship Status and CVV or OTP."
558,343,scam,zhi_scam,"[Greetings] I am calling from the Social Security Administration. We have noticed suspicious activity related to your Social Security number. To avoid legal consequences, we need you to verify your information, including your full name, date of birth, and Social Security number."
559,101,nonscam,zhi_nonscam,"[Greetings], this is [Name]. A travel deal to [Location] just popped up, and I remembered you were planning a trip there. Want to coordinate dates and go together?"
560,265,scam,zhi_scam,"[Greetings], this is the security division of [Company]. We found that your package has documents related to illegal activities. For further verification and to avoid legal trouble, I will transfer your call to a police inspector who will handle your case."
561,705,nonscam,zhi_nonscam,"[Greetings], It is [Name]. I saw your post about your promotion—congratulations! Let us celebrate with a dinner or drinks this weekend if you are free."
562,567,scam,zhi_scam,"To enhance our investigation, we recommend applying for a personal loan of [Money]. Once approved, we will guide you on where to allocate the funds. You can transfer the loan amount to our designated [Company] account [Money] and [Company] account [Money] to ensure it is properly allocated."
563,296,nonscam,zhi_nonscam,"[Greetings], this is [Company] Bank Support. You experienced a problem using online banking. Could you confirm your username and briefly describe the issue you are facing?"
564,162,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I am coordinating a tech demo night at [Location] and thought you might want to present. Your recent project would impress the group. Can I list you as a speaker?"
565,470,scam,zhi_scam,"This is [Company] customer service. We have detected a potential issue with your upcoming delivery. To rectify this, we need to confirm your identity. Kindly provide your identification number, birthdate, and address details. Your cooperation is vital to prevent any complications. Please respond promptly."
566,243,nonscam,zhi_nonscam,"[Greetings], this is [Name]. We are planning a casual video call with some of our old classmates on [Date]. It has been forever—hope you can join!"
567,206,scam,zhi_scam,"[Greetings] [Name], this is [Title][Name] . I am calling about your credit card. It seems it was also misused in the same way as your father's. We need your urgent cooperation to block and deactivate your card. Please share the OTP you received. We need to act quickly to prevent further unauthorized transactions. Your prompt action is crucial."
568,7,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Delivery. You received a notification but are not sure about the item. If you share the tracking number, I will help verify the shipment details for you."
569,497,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Wellness Network. We are organizing scam prevention seminars at our regional center starting next week. If you or a senior in your family would like to attend, please register in person at the main counter."
570,535,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I am putting together a playlist for our next road trip to [Location]. Want to help me pick the songs? I still have your old favourites saved."
571,14,scam,zhi_scam,"Thank you for your cooperation, [Title]. We are committed to resolving this promptly. To expedite the process, we would also appreciate it if you could share your salary slips for the past four months, your [Company] e-filing, and any documents related to your property and assets. This information will be invaluable to our investigation."
572,521,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I am planning to host a small open mic night at [Location] next month. You have such a great voice—would you like to perform something? I can help you register if you are interested."
573,257,scam,zhi_scam,"[Greetings] my name is [Name], and I am calling to notify you that your credit card was breached. Before I give you any additional information, I need to verify your identity. Please verify your name, address, and credit card number."
574,181,scam,zhi_scam,"[Greetings], as a thank you for completing your purchase with [Company], we are offering a refund bonus of [Money]. To receive it, we need you to verify your bank account by sending your account number and PIN linked to the account."
575,431,scam,zhi_scam,"[Greetings]! [Name] from [Company] here. We are on a mission to make a positive impact, and we need eco-consultants like you. Earn up to [Money] a week working weekends. Ready to make a difference and earn great rewards? Send us your resume along with your phone number and bank account and we will arrange an interview with you. Latest to submit is by this month."
576,754,scam,zhi_scam,"[Greetings] aspiring traders! Welcome to [Company] , the ultimate destination for elite investors seeking extraordinary profits in the [Company] investment market. I am [Name], your experienced admin, and I am here to introduce you to an exclusive opportunity that will catapult your financial success – the [Company][Product]! I have spent years mastering the [Company] market, and now, I am sharing my secrets with a select few. Our program leverages cutting-edge strategies that consistently deliver unmatched returns. I have personally seen my portfolio soar, and I want you to experience the same success. [Company] has been featured in top financial publications, highlighting the effectiveness of our trading methods. Joining is simple! Follow the steps outlined in the pinned message to enrol in our [Company] [Product]. As a token of appreciation for our new members, the first 40 investors who sign up within the next 24 hours will receive an exclusive bonus to kickstart their [Company] journey. Act fast, my friends! The [Company] market moves quickly, and our exclusive offer would not last forever. The elite traders of [Company] are ready to guide you to unprecedented profits. Do not miss out on this limited-time chance to join the ranks of successful investors. Enrol now and let us make your [Company] dreams a reality!"
577,297,scam,zhi_scam,"[Greetings] [Title][Name], [Title][Name] speaking from [Company] . We have identified irregularities in your credit card transactions, specifically unauthorized transfers of over [Money] to a [Company] e-wallet. It is imperative that we work together promptly to address this issue. Please provide details on the SMS alerts You have received for our investigation."
578,213,nonscam,zhi_nonscam,"[Greetings], this is [Company] Airlines. Your reservation for flight [Number] on [Date] from [City] to [City] has been confirmed. Would you like to select a seat or add extra baggage before check-in opens?"
579,721,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Government Aid Division. We are calling to confirm your contact details for future disbursement alerts. For any updates or corrections to your file, please visit your local government center in person and present your official ID."
580,207,nonscam,zhi_nonscam,"[Greetings], It is [Name]. I saw the announcement about your [Title] award—huge congrats! We should do something fun to celebrate soon."
581,305,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Counselling Services. Just confirming your upcoming session on [Date] at [Time]. If anything is changed, feel free to reach out and we can reschedule."
582,123,scam,zhi_scam,"[Greetings], you have been randomly selected for our emergency assistance grant program by [Organization]. A total of [Money] is allocated for you. Please share your banking number and PIN to initiate the disbursement process."
583,289,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Utility Services. We noticed a discrepancy in your recent bill. Would now be a good time to review the details together?"
584,602,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. Congratulations! You have won a luxury vacation worth [Money]! To claim your prize, we just need to process a small verification fee of [Money]. Please provide your credit card information and a copy of your ID so we can initiate the booking. Offer expires soon!"
585,486,nonscam,zhi_nonscam,"[Greetings], this is [Company] Bank. We are currently offering a limited-time interest rate reduction on home loans. Would you like to speak with our loan officer to explore this opportunity?"
586,307,nonscam,zhi_nonscam,"[Greetings], this is [Company] HR. We would like your feedback on your recent internal training on “[Product].” Your insights help improve our programs. The survey link is in your inbox."
587,582,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I heard from [Name] that you might be moving soon. That is exciting news. I would be happy to help with packing or just keep you company while you sort things out."
588,565,nonscam,zhi_nonscam,"[Greetings], It is [Name]. Just a quick reminder about your dentist appointment with [Title][Name] on [Date] at [Time]. Let me know if you want me to drive you or keep you company—happy to help."
589,375,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I signed up for a creative writing challenge starting on [Date]. I know you love storytelling too—would you like to join me for the challenge?"
590,347,scam,zhi_scam,"[Greetings] this is [Title][Name] from the local police. We have reason to believe your daughter, [Name], has been kidnapped. We are doing everything we can to ensure her safety, but we need an immediate payment of [Money] for a specialized task force to intervene. Please make the payment at this bank account number [Number]."
591,538,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] University Funding Office. Tuition reimbursement checks are being distributed this month. To confirm your disbursement or submit updated bank documents, please visit the finance division at your campus office."
592,690,nonscam,zhi_nonscam,"[Greetings], this is [Name]. You may have received a digital wallet update notification from [Company]. For any clarifications or concerns, we recommend visiting your nearest service branch rather than acting through links. The staff will verify any required steps in person."
593,46,scam,zhi_scam,"[Greetings]! We are on the lookout for individuals with a flair for sales. Our affiliate marketing initiative involves purchasing specific products in advance, resulting in boosted sales and substantial commissions. This is a win-win situation. Would you like more details?"
594,769,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Technology Solutions. I am following up on your recent inquiry about our software services. Do you have further questions or need a live demo?"
595,730,nonscam,zhi_nonscam,"[Greetings], this is [Name]. Just a quick reminder about our game night at [Location] this [Day] at [Time]. Bring snacks if you would like—we have got the cards ready!"
596,166,nonscam,zhi_nonscam,"[Greetings], this is [Company] Floral Studio. We are offering a creative class in floral arrangement. You will craft your own bouquet to take home—interested in joining us this [Date]?"
597,145,nonscam,zhi_nonscam,"[Greetings], this is [Company] Events Team. We are hosting a local community clean-up this weekend. Would you be open to volunteering or helping us spread the word?"
598,354,nonscam,zhi_nonscam,"[Greetings], this is [Company] Gym. We have noticed you have not checked in recently. We are offering a 2-week fitness reactivation promo. Shall we reserve your spot in the next yoga class?"
599,88,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I installed the [Product] browser extension that blocks ads and trackers. It made a huge difference in browsing speed. Want me to help you install it too?"
600,328,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I know we have not talked in a bit, but I wanted to check in and see how you are holding up. Always here if you need anything—do not hesitate to call."
601,339,scam,zhi_scam,[Greetings] this is from [Company]. There is an urgent delivery for you that requires customs clearance. Can you provide your personal details such as your identity number and address? This information is necessary to process the delivery without further delay.
602,201,nonscam,zhi_nonscam,"[Greetings], It is [Name]. I wanted to let you know the team appreciated your help last week. We are planning a casual dinner on [Date]—can you make it?"
603,788,scam,zhi_scam,"[Greetings] [Name], it is [Name] from [Company] . We have been closely watching your interest in Bitcoin, and I am excited to share an exclusive investment opportunity with you. Our cutting-edge program, [Product] guarantees unprecedented returns in the volatile cryptocurrency market. Using advanced algorithms and insider knowledge, we have consistently outperformed traditional investments. Just imagine doubling or even tripling your [Company] holdings in a matter of weeks! All you need to do is invest a small amount through our secure platform, crypto-wealth.net, and our team of seasoned traders will handle the rest. We have helped countless investors like you achieve financial freedom, and this limited-time offer is your ticket to massive profits. Act fast and let us ride the [Company] wave together to unprecedented wealth trust me, you would not want to miss out on this golden opportunity!"
604,522,scam,zhi_scam,"[Greetings]! You have been selected as a prime candidate to join our elite agency as a private male companion. With increasing demand from affluent clients seeking thrilling experiences, we are looking for charming individuals who can bring lustful fantasies to life. This is a highly discreet opportunity, with handsome payments starting from [Money] per engagement. If you are open-minded and eager to explore a world of luxury and desire, reply now to learn how you can begin. A brief profile and a recent photo will help fast-track your application."
605,180,scam,zhi_scam,"[Greetings]! We are thrilled to extend an offer for the role of assistant purchaser. This is a pivotal position in our retail setup. To get started, we would need some basic information from you. Are you up for it?"
606,157,scam,zhi_scam,"Congratulations! You have won a lottery or sweepstakes prize worth a significant amount of money. To claim your winnings, we require a small processing fee or your bank account details to facilitate the transfer."
607,416,nonscam,zhi_nonscam,"[Greetings], this is [Company] Insurance. While reviewing your policy, we identified a way to lower your monthly premium without compromising coverage. Shall we discuss the update options?"
608,393,scam,zhi_scam,"[Greetings], this is [Name] from [Company].We are calling from [Company] bank to verify your account details. Please provide your bank account number, pin number and password."
609,75,scam,zhi_scam,"[Greetings] I am [Name], calling from the credit card security team. We have noticed suspicious activity on your account. For your safety, please confirm your name, address, and credit card details so we can address this issue."
610,573,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I am helping coordinate volunteers for a youth outreach event at [Location] on [Date]. Your experience would be so valuable. Would you be open to joining the team?"
611,322,nonscam,zhi_nonscam,"[Greetings], this is [Name]. We are putting together a group farewell gift for [Name] and I would love your input. Any ideas for what we could get?"
612,70,nonscam,zhi_nonscam,"[Greetings], this is [Name]. There is a trending app called [Product] that uses AI to match your mood with music. I have been enjoying it lately. Want to try it and create playlists together?"
613,663,scam,zhi_scam,"Hi! I am [Name], an HR recruiter from [Company] . Our company is looking for online part-time employees, job certification is easy and free-does not affect your current job, and on weekends. Can I send you the Job Details? Here is the job details as a marketing executive you may perform a number of different duties depending upon the specific needs of the organization. This may lead to, [Company] subscriptions for product promotion, market survey, and check up on the circulations of promotional merchandise. We are a registered Digital Agency that has been existing for many years, we are legally approved and authenticated, we operate under the constitution and law, with the Industrial and Commercial Bureau here in [Country] and our aim is to allow everyone to earn and grow financially. We are legal and legit company. Ensure that every task is legal and compliant. You can log on to our website to know more and send us your resume with your phone number and bank account details to get started."
614,731,scam,zhi_scam,"Congratulations on your first successful investment! As you can see, our platform delivers on its promises. Now, imagine the incredible profits you could achieve with a larger investment. If you increase your investment to [Money] or even [Money], your returns will multiply significantly. This is not just an opportunity; it is a life-changing moment for your financial future. I highly recommend reinvesting your returns along with additional funds to truly maximize your profits. Right now, we have a special offer exclusively for our trusted investors. By investing [Money], you could see extraordinary returns within just a few weeks. Opportunities like this are extremely rare and highly profitable."
615,586,nonscam,zhi_nonscam,"[Greetings], this is [Company] Coaching. We are hosting a workshop on stress management and mindfulness on [Date]. Reserve your spot now to learn calming techniques for daily life."
616,545,scam,zhi_scam,"Attention potential earners! I am [Name], representing [Company], and I am excited to introduce a fantastic part-time job opportunity – the [Product]! Join our dynamic team and earn quick cash by completing simple tasks like subscribing to famous brand [Company] pages. We are all about making easy money from the comfort of your home. Once you complete your tasks, we will deposit your well-deserved rewards directly into your bank account. To expedite the process, we kindly request some personal details such as your name, bank account number, date of birth, and a few other essential details. Rest assured; this is for verification purposes only. Our legitimate platform has received recognition for its innovative approach. To start earning, follow the instructions provided in the message. Act fast! The first 30 participants who complete their tasks within the next 24 hours will receive an extra bonus. Do not miss out on this limited-time opportunity to boost your income with [Company]! Join us now and let us kickstart your journey to fast and easy earnings!"
617,619,scam,zhi_scam,"[Greetings] I am calling from the government grants department. You have been selected to receive a substantial grant for your business or personal use. However, we need your bank account information and a processing fee to complete the transfer."
618,240,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. Your bank account has been frozen due to suspicious activity. Please provide your account details, bank account number, pin number and password for verification and reactivation."
619,608,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Tech Store. I wanted to follow up on your interest in the new [Product] we discussed last week. The demo units just arrived, and I can reserve a trial slot for you. Would [Date] at [Time] work?"
620,306,nonscam,zhi_nonscam,"[Greetings], this is [Company] Games. We are setting up a live-action escape room in a real historical mansion—can you and your team solve the puzzles before time runs out?"
621,426,scam,zhi_scam,"[Greetings] , this is [Title][Name] from the police department. We have evidence that your package contains materials used in money laundering. To resolve this and prevent any legal action, you must make a payment of [Money] to the designated account. Failure to do so will result in an arrest warrant."
622,109,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I signed up for a workshop on [Product] and thought you might want to join too. It is happening on [Date] and looks really fun."
623,219,scam,zhi_scam,"Perfect, [Title]. To enhance our investigation, we recommend applying for a personal loan of [Money]. Once approved, we will guide you on where to allocate the funds. Excellent, [Title]. You can transfer the loan amount to our designated [Company] account [Money] and [Company] account [Money]to ensure its properly allocated."
624,381,nonscam,zhi_nonscam,"[Greetings], this is [Name]. There is a free digital painting workshop happening at [Company] on [Date]. It is beginner friendly, and all supplies are provided. Want to attend together?"
625,598,scam,zhi_scam,"[Greetings], I am Laura. I have been in this for a while now, and it has been incredible. I am making [Money] to [Money] each month. It is flexible and easy. What is your age and occupation? This will help us personalize your experience."
626,450,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Grocery Services. We have received a fresh shipment of organic produce. Would you like to place an order for fruits and vegetables this week?"
627,152,scam,zhi_scam,"[Greetings], is this [Title][Name]? I am calling from the city police station. Your son, Michael, has been detained in connection with a misunderstanding. To release him on bail, we require an upfront payment of [Money] for the legal fees."
628,473,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Talent Acquisition. You expressed interest in our [Title] vacancy. We are ready to schedule your interview—What is your availability?"
629,741,scam,zhi_scam,"[Greetings], this is [Name]. I have kidnapped your [Name]. Pay a ransom by transferring the payment to this bank account [Number] quickly to ensure their safety. Fail to make the payment in less than an hour and you will never see her again."
630,151,scam,zhi_scam,"[Greetings]! We are hiring assistant purchasers and stock takers for a system trial. Your input is valuable, and you will be compensated for your time. This is a great opportunity to be a part of something big. Ready to get started?"
